hue__tmp_padova_alternaria.id,hue__tmp_padova_alternaria.data,hue__tmp_padova_alternaria.aceraceae,hue__tmp_padova_alternaria.alternaria,hue__tmp_padova_alternaria.altripollini,hue__tmp_padova_alternaria.alnus,hue__tmp_padova_alternaria.ambrosia,hue__tmp_padova_alternaria.artemisia,hue__tmp_padova_alternaria.betulaceae,hue__tmp_padova_alternaria.betula,hue__tmp_padova_alternaria.compositae,hue__tmp_padova_alternaria.corylaceae,hue__tmp_padova_alternaria.cupressaceaetaxaceae,hue__tmp_padova_alternaria.carpinus,hue__tmp_padova_alternaria.castaneasativa,hue__tmp_padova_alternaria.fagaceae,hue__tmp_padova_alternaria.fagussylvatica,hue__tmp_padova_alternaria.gramineae,hue__tmp_padova_alternaria.oleaceae,hue__tmp_padova_alternaria.pinaceae,hue__tmp_padova_alternaria.plantaginaceae,hue__tmp_padova_alternaria.platanaceae,hue__tmp_padova_alternaria.populus,hue__tmp_padova_alternaria.quercus,hue__tmp_padova_alternaria.salicaceae,hue__tmp_padova_alternaria.salix,hue__tmp_padova_alternaria.ulmaceae,hue__tmp_padova_alternaria.urticaceae,hue__tmp_padova_alternaria.tmed,hue__tmp_padova_alternaria.tmin,hue__tmp_padova_alternaria.tmax,hue__tmp_padova_alternaria.precipitazione,hue__tmp_padova_alternaria.umin,hue__tmp_padova_alternaria.umax,hue__tmp_padova_alternaria.classalternaria
864,2016-09-24,0.0,NULL,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.4,13.8,25.1,0.0,44.0,91.0,Hello World!
866,2016-09-26,0.0,NULL,8.0,0.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.5,14.0,24.8,0.0,43.0,90.0,Hello World!
870,2016-09-30,0.0,NULL,5.0,0.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.9,13.8,25.1,0.0,50.0,94.0,Hello World!
871,2016-10-01,0.0,NULL,7.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,14.3,24.5,0.2,49.0,96.0,Hello World!
1085,2017-06-14,0.0,NULL,11.0,7.0,3.0,0.0,7.0,0.0,3.0,0.0,14.0,0.0,19.0,19.0,0.0,23.0,2.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.3,21.2,29.1,0.8,48.0,95.0,Hello World!
1131,2017-08-06,0.0,NULL,33.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,28.3,22.4,35.3,1.4,40.0,85.0,Hello World!
1133,2017-08-08,0.0,NULL,15.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,26.0,21.3,31.2,0.0,45.0,68.0,Hello World!
1139,2017-08-14,0.0,NULL,24.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.1,19.7,30.4,0.0,39.0,84.0,Hello World!
1142,2017-08-17,0.0,NULL,65.0,0.0,23.0,9.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,27.4,21.7,33.9,0.0,35.0,74.0,Hello World!
1143,2017-08-18,0.0,NULL,35.0,0.0,11.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,27.8,21.8,35.0,0.0,33.0,76.0,Hello World!
1144,2017-08-19,0.0,NULL,31.0,0.0,5.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,25.1,17.3,30.2,20.6,53.0,96.0,Hello World!
1146,2017-08-21,0.0,NULL,18.0,0.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,22.9,19.2,27.4,0.0,28.0,68.0,Hello World!
1147,2017-08-22,0.0,NULL,18.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,22.0,17.9,27.3,0.0,42.0,69.0,Hello World!
1148,2017-08-23,0.0,NULL,20.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,22.5,17.5,28.5,0.0,39.0,81.0,Hello World!
1150,2017-08-25,0.0,NULL,32.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,25.6,20.4,31.9,0.0,46.0,91.0,Hello World!
1152,2017-08-27,0.0,NULL,37.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,28.0,22.2,35.2,0.0,35.0,87.0,Hello World!
1155,2017-08-30,0.0,NULL,9.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,24.7,19.3,31.3,0.0,39.0,80.0,Hello World!
1156,2017-08-31,0.0,NULL,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.4,21.0,30.4,0.0,51.0,89.0,Hello World!
1158,2017-09-02,0.0,NULL,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.3,15.2,25.1,1.8,45.0,99.0,Hello World!
1159,2017-09-03,0.0,NULL,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,19.5,14.3,26.5,1.2,33.0,95.0,Hello World!
1162,2017-09-06,0.0,NULL,10.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,21.8,17.5,26.9,0.0,59.0,93.0,Hello World!
1164,2017-09-08,0.0,NULL,15.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.1,16.1,24.9,0.0,49.0,87.0,Hello World!
1165,2017-09-09,0.0,NULL,8.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.3,16.8,25.1,8.2,64.0,97.0,Hello World!
1170,2017-09-14,0.0,NULL,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,17.5,14.5,20.0,0.4,76.0,98.0,Hello World!
1171,2017-09-15,0.0,NULL,5.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,17.1,14.4,20.7,11.2,62.0,100.0,Hello World!
1183,2017-09-27,0.0,NULL,6.0,0.0,5.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.1,13.0,24.7,0.0,51.0,88.0,Hello World!
1186,2017-09-30,0.0,NULL,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,14.3,20.9,0.0,43.0,69.0,Hello World!
1187,2017-10-01,0.0,NULL,1.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.7,12.4,17.8,4.2,51.0,95.0,Hello World!
1426,2018-07-12,0.0,NULL,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,5.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,19.1,27.2,0.0,56.0,92.0,Hello World!
1449,2018-08-04,0.0,NULL,7.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,27.8,23.3,32.7,0.0,45.0,81.0,Hello World!
1451,2018-08-06,0.0,NULL,10.0,0.0,3.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.6,23.8,32.6,0.0,44.0,79.0,Hello World!
1455,2018-08-10,0.0,NULL,9.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.9,18.9,31.2,0.0,43.0,96.0,Hello World!
1457,2018-08-12,0.0,NULL,14.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,24.3,20.7,28.8,0.0,47.0,81.0,Hello World!
1461,2018-08-16,0.0,NULL,23.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,25.6,21.9,30.3,0.0,32.0,73.0,Hello World!
1462,2018-08-17,0.0,NULL,40.0,0.0,16.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,25.5,20.0,31.8,0.0,37.0,78.0,Hello World!
1463,2018-08-18,0.0,NULL,43.0,0.0,5.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,26.5,20.9,32.4,0.0,40.0,85.0,Hello World!
1464,2018-08-19,0.0,NULL,66.0,0.0,26.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,27.5,21.7,32.6,0.0,40.0,78.0,Hello World!
1465,2018-08-20,0.0,NULL,61.0,0.0,42.0,6.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,27.7,22.0,33.6,0.0,32.0,73.0,Hello World!
1466,2018-08-21,0.0,NULL,47.0,0.0,42.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,27.7,22.5,33.9,0.0,33.0,73.0,Hello World!
1467,2018-08-22,0.0,NULL,121.0,0.0,82.0,3.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,27.4,22.2,33.6,0.0,38.0,75.0,Hello World!
1468,2018-08-23,0.0,NULL,108.0,0.0,59.0,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,27.0,21.9,33.7,0.0,41.0,79.0,Hello World!
1469,2018-08-24,0.0,NULL,47.0,0.0,39.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,25.6,21.1,32.2,0.0,46.0,82.0,Hello World!
1471,2018-08-26,0.0,NULL,25.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.9,15.0,21.7,1.6,45.0,97.0,Hello World!
1473,2018-08-28,0.0,NULL,13.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.3,16.0,30.3,0.0,33.0,85.0,Hello World!
1474,2018-08-29,0.0,NULL,35.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,23.3,17.1,31.0,0.0,35.0,84.0,Hello World!
1475,2018-08-30,0.0,NULL,22.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,23.5,18.7,29.3,0.0,45.0,85.0,Hello World!
1476,2018-08-31,0.0,NULL,29.0,0.0,14.0,2.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,22.3,18.9,26.4,12.4,59.0,97.0,Hello World!
1478,2018-09-02,0.0,NULL,9.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,19.3,16.7,24.5,2.8,57.0,100.0,Hello World!
1479,2018-09-03,0.0,NULL,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,19.4,16.0,25.4,8.4,53.0,98.0,Hello World!
1480,2018-09-04,0.0,NULL,9.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,20.5,15.2,27.3,0.0,47.0,97.0,Hello World!
1481,2018-09-05,0.0,NULL,12.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,22.3,17.3,27.5,0.0,54.0,96.0,Hello World!
1484,2018-09-08,0.0,NULL,9.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,22.1,17.3,27.8,0.0,47.0,96.0,Hello World!
1485,2018-09-09,0.0,NULL,11.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,22.6,17.4,29.5,0.0,50.0,95.0,Hello World!
1486,2018-09-10,0.0,NULL,8.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,23.5,18.8,30.0,0.0,48.0,93.0,Hello World!
1487,2018-09-11,0.0,NULL,6.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,23.9,19.6,29.7,0.0,53.0,95.0,Hello World!
1488,2018-09-12,0.0,NULL,13.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,24.1,19.8,30.6,0.0,54.0,93.0,Hello World!
1489,2018-09-13,0.0,NULL,17.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,23.9,20.5,28.5,0.0,61.0,95.0,Hello World!
1490,2018-09-14,0.0,NULL,13.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,23.7,19.3,29.8,0.2,47.0,94.0,Hello World!
1491,2018-09-15,0.0,NULL,13.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,22.5,18.1,27.6,16.6,56.0,98.0,Hello World!
1492,2018-09-16,0.0,NULL,17.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,22.9,18.9,29.6,0.0,50.0,95.0,Hello World!
1497,2018-09-21,0.0,NULL,3.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,23.5,18.7,30.5,0.0,45.0,87.0,Hello World!
1498,2018-09-22,0.0,NULL,12.0,0.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,18.0,27.3,0.0,66.0,93.0,Hello World!
1499,2018-09-23,0.0,NULL,10.0,0.0,4.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20.9,17.5,26.8,0.0,63.0,95.0,Hello World!
1500,2018-09-24,0.0,NULL,11.0,0.0,4.0,4.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.4,24.3,0.0,44.0,96.0,Hello World!
1501,2018-09-25,0.0,NULL,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.7,12.6,20.1,0.0,28.0,64.0,Hello World!
1506,2018-09-30,0.0,NULL,5.0,0.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.6,12.1,20.9,0.0,36.0,71.0,Hello World!
1517,2018-10-11,0.0,NULL,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.9,14.1,22.6,0.0,48.0,85.0,Hello World!
1520,2018-10-14,0.0,NULL,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.3,13.0,22.7,0.0,48.0,92.0,Hello World!
1778,2019-08-14,0.0,NULL,16.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.8,18.7,26.6,2.2,44.0,92.0,Hello World!
1785,2019-08-21,0.0,NULL,43.0,0.0,2.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,25.6,20.4,31.9,0.0,42.0,95.0,Hello World!
1786,2019-08-22,0.0,NULL,31.0,0.0,43.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,23.9,20.9,28.3,0.0,47.0,83.0,Hello World!
1787,2019-08-23,0.0,NULL,15.0,0.0,39.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,23.0,19.5,27.1,1.8,67.0,95.0,Hello World!
1788,2019-08-24,0.0,NULL,38.0,0.0,50.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,25.3,20.4,31.3,0.0,50.0,94.0,Hello World!
1789,2019-08-25,0.0,NULL,15.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,24.7,19.9,29.9,0.6,50.0,94.0,Hello World!
1790,2019-08-26,0.0,NULL,21.0,0.0,52.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,25.4,20.6,30.6,0.0,53.0,90.0,Hello World!
1791,2019-08-27,0.0,NULL,9.0,0.0,13.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,25.6,20.1,32.2,0.0,45.0,94.0,Hello World!
1792,2019-08-28,0.0,NULL,12.0,0.0,27.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,25.9,21.2,31.7,0.0,50.0,91.0,Hello World!
1793,2019-08-29,0.0,NULL,7.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,26.0,20.5,32.9,0.0,44.0,92.0,Hello World!
1794,2019-08-30,0.0,NULL,15.0,0.0,18.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,26.6,21.7,32.4,0.0,44.0,89.0,Hello World!
1795,2019-08-31,0.0,NULL,29.0,0.0,119.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,26.5,21.9,32.7,0.0,41.0,79.0,Hello World!
1796,2019-09-01,0.0,NULL,15.0,0.0,67.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,26.4,19.5,33.7,0.0,37.0,88.0,Hello World!
1797,2019-09-02,0.0,NULL,7.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.7,19.2,27.4,14.0,56.0,96.0,Hello World!
1799,2019-09-04,0.0,NULL,11.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,21.0,15.9,27.3,0.0,40.0,87.0,Hello World!
1800,2019-09-05,0.0,NULL,5.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,21.6,15.4,28.1,0.0,37.0,94.0,Hello World!
1801,2019-09-06,0.0,NULL,7.0,0.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.9,15.7,21.9,9.0,62.0,98.0,Hello World!
1802,2019-09-07,0.0,NULL,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.5,15.0,24.7,0.0,52.0,97.0,Hello World!
1806,2019-09-11,0.0,NULL,21.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,19.1,13.3,26.0,0.0,40.0,93.0,Hello World!
1807,2019-09-12,0.0,NULL,14.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,20.7,14.7,29.7,0.0,39.0,94.0,Hello World!
1808,2019-09-13,0.0,NULL,13.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,21.5,15.8,29.5,0.0,38.0,94.0,Hello World!
1810,2019-09-15,0.0,NULL,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.0,17.0,28.8,0.0,49.0,95.0,Hello World!
1813,2019-09-18,0.0,NULL,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.9,17.3,24.2,1.6,68.0,98.0,Hello World!
1814,2019-09-19,0.0,NULL,8.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,19.2,16.5,23.0,0.0,34.0,76.0,Hello World!
