hue__tmp_padova_plantaginaceae.id,hue__tmp_padova_plantaginaceae.data,hue__tmp_padova_plantaginaceae.aceraceae,hue__tmp_padova_plantaginaceae.alternaria,hue__tmp_padova_plantaginaceae.altripollini,hue__tmp_padova_plantaginaceae.alnus,hue__tmp_padova_plantaginaceae.ambrosia,hue__tmp_padova_plantaginaceae.artemisia,hue__tmp_padova_plantaginaceae.betulaceae,hue__tmp_padova_plantaginaceae.betula,hue__tmp_padova_plantaginaceae.compositae,hue__tmp_padova_plantaginaceae.corylaceae,hue__tmp_padova_plantaginaceae.cupressaceaetaxaceae,hue__tmp_padova_plantaginaceae.carpinus,hue__tmp_padova_plantaginaceae.castaneasativa,hue__tmp_padova_plantaginaceae.fagaceae,hue__tmp_padova_plantaginaceae.fagussylvatica,hue__tmp_padova_plantaginaceae.gramineae,hue__tmp_padova_plantaginaceae.oleaceae,hue__tmp_padova_plantaginaceae.pinaceae,hue__tmp_padova_plantaginaceae.plantaginaceae,hue__tmp_padova_plantaginaceae.platanaceae,hue__tmp_padova_plantaginaceae.populus,hue__tmp_padova_plantaginaceae.quercus,hue__tmp_padova_plantaginaceae.salicaceae,hue__tmp_padova_plantaginaceae.salix,hue__tmp_padova_plantaginaceae.ulmaceae,hue__tmp_padova_plantaginaceae.urticaceae,hue__tmp_padova_plantaginaceae.tmed,hue__tmp_padova_plantaginaceae.tmin,hue__tmp_padova_plantaginaceae.tmax,hue__tmp_padova_plantaginaceae.precipitazione,hue__tmp_padova_plantaginaceae.umin,hue__tmp_padova_plantaginaceae.umax,hue__tmp_padova_plantaginaceae.classplantaginaceae
989,2017-03-10,9.0,12.0,3.0,17.0,0.0,0.0,23.0,6.0,0.0,52.0,533.0,46.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,17.0,0.0,19.0,2.0,15.0,0.0,13.1,7.2,21.8,0.0,13.0,76.0,assente
990,2017-03-11,6.0,6.0,4.0,24.0,0.0,0.0,27.0,3.0,0.0,12.0,301.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,3.0,0.0,10.4,4.2,16.2,0.0,26.0,61.0,assente
991,2017-03-12,13.0,5.0,3.0,11.0,0.0,0.0,13.0,2.0,0.0,10.0,79.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,41.0,1.0,5.0,0.0,9.5,5.5,14.7,0.0,37.0,83.0,assente
992,2017-03-13,8.0,8.0,0.0,10.0,0.0,0.0,12.0,1.0,0.0,5.0,42.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,0.0,71.0,0.0,1.0,0.0,9.3,3.7,15.5,0.0,36.0,90.0,assente
993,2017-03-14,10.0,22.0,3.0,4.0,0.0,0.0,5.0,1.0,0.0,3.0,122.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,147.0,0.0,148.0,0.0,1.0,0.0,11.3,5.5,18.0,0.0,40.0,92.0,assente
994,2017-03-15,103.0,7.0,3.0,7.0,0.0,0.0,9.0,2.0,0.0,13.0,127.0,12.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,136.0,0.0,138.0,2.0,3.0,0.0,11.8,6.5,17.6,0.0,38.0,99.0,assente
995,2017-03-16,50.0,4.0,1.0,4.0,0.0,0.0,8.0,3.0,0.0,7.0,117.0,6.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,80.0,0.0,83.0,3.0,3.0,0.0,11.9,6.5,19.4,0.0,34.0,88.0,assente
996,2017-03-17,57.0,8.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,9.0,84.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,42.0,0.0,45.0,3.0,0.0,0.0,11.7,6.1,19.2,0.0,46.0,93.0,assente
997,2017-03-18,36.0,7.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,8.0,92.0,8.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,45.0,0.0,46.0,0.0,2.0,0.0,11.1,8.0,15.5,0.0,63.0,91.0,assente
998,2017-03-19,5.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,110.0,6.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,43.0,0.0,45.0,2.0,2.0,0.0,11.6,7.8,16.5,0.0,62.0,99.0,assente
999,2017-03-20,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,12.1,8.3,17.3,0.0,63.0,100.0,assente
1000,2017-03-21,50.0,4.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,63.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,26.0,3.0,0.0,1.0,12.3,10.2,15.0,0.0,76.0,99.0,assente
1001,2017-03-22,47.0,9.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,118.0,7.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,27.0,0.0,28.0,1.0,0.0,0.0,12.1,10.3,13.6,0.0,87.0,99.0,assente
1002,2017-03-23,63.0,8.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,10.0,137.0,10.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,35.0,0.0,41.0,6.0,1.0,0.0,14.6,11.4,19.8,0.0,59.0,98.0,assente
1003,2017-03-24,54.0,10.0,5.0,1.0,0.0,0.0,6.0,5.0,0.0,11.0,106.0,11.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,8.0,35.0,0.0,38.0,4.0,0.0,0.0,14.7,9.9,20.8,0.0,51.0,100.0,assente
1004,2017-03-25,18.0,10.0,12.0,2.0,0.0,0.0,8.0,6.0,0.0,8.0,127.0,8.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,15.0,29.0,0.0,35.0,5.0,0.0,1.0,15.5,10.0,22.5,0.0,40.0,99.0,assente
1005,2017-03-26,10.0,2.0,6.0,1.0,0.0,0.0,7.0,6.0,0.0,12.0,151.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,9.0,0.0,11.0,2.0,0.0,0.0,12.6,8.7,17.6,6.8,56.0,99.0,assente
1006,2017-03-27,7.0,9.0,2.0,8.0,0.0,0.0,14.0,6.0,0.0,2.0,40.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,12.0,0.0,16.0,4.0,0.0,0.0,11.7,7.9,17.8,0.0,23.0,63.0,assente
1007,2017-03-28,20.0,10.0,33.0,0.0,0.0,0.0,10.0,10.0,1.0,14.0,15.0,14.0,0.0,2.0,0.0,2.0,19.0,0.0,0.0,23.0,18.0,2.0,23.0,5.0,0.0,0.0,13.2,6.4,21.0,0.0,27.0,72.0,assente
1008,2017-03-29,61.0,11.0,76.0,0.0,0.0,0.0,38.0,38.0,0.0,25.0,23.0,25.0,0.0,4.0,0.0,11.0,35.0,0.0,0.0,184.0,27.0,4.0,42.0,15.0,2.0,1.0,16.1,8.4,24.0,0.0,26.0,77.0,assente
1009,2017-03-30,83.0,18.0,165.0,0.0,0.0,0.0,46.0,46.0,1.0,56.0,37.0,56.0,0.0,14.0,0.0,8.0,102.0,0.0,0.0,242.0,63.0,14.0,91.0,28.0,0.0,4.0,17.1,10.2,24.6,0.0,31.0,78.0,assente
1010,2017-03-31,14.0,5.0,113.0,0.0,0.0,0.0,37.0,36.0,0.0,10.0,20.0,10.0,0.0,19.0,0.0,6.0,39.0,0.0,0.0,292.0,7.0,19.0,32.0,25.0,1.0,3.0,16.7,11.2,23.7,0.0,32.0,81.0,assente
1011,2017-04-01,41.0,9.0,57.0,0.0,0.0,0.0,10.0,10.0,0.0,27.0,58.0,27.0,0.0,9.0,0.0,8.0,13.0,1.0,0.0,48.0,7.0,9.0,25.0,18.0,0.0,4.0,15.0,11.1,20.2,0.0,46.0,88.0,assente
1012,2017-04-02,8.0,4.0,38.0,1.0,0.0,0.0,16.0,15.0,1.0,14.0,66.0,14.0,0.0,18.0,0.0,9.0,14.0,14.0,0.0,49.0,4.0,18.0,21.0,18.0,0.0,7.0,14.9,11.0,18.7,0.2,57.0,79.0,assente
1013,2017-04-03,34.0,1.0,111.0,0.0,0.0,0.0,14.0,14.0,0.0,12.0,41.0,12.0,0.0,21.0,0.0,7.0,31.0,16.0,0.0,66.0,3.0,21.0,12.0,9.0,0.0,6.0,17.5,9.2,25.1,0.0,27.0,86.0,assente
1014,2017-04-04,21.0,15.0,123.0,1.0,0.0,0.0,42.0,40.0,0.0,44.0,68.0,44.0,0.0,74.0,0.0,16.0,32.0,2.0,0.0,185.0,16.0,74.0,99.0,83.0,0.0,8.0,17.8,12.3,23.3,7.0,34.0,97.0,assente
1015,2017-04-05,3.0,5.0,35.0,2.0,0.0,0.0,4.0,2.0,0.0,8.0,4.0,8.0,0.0,11.0,0.0,8.0,5.0,0.0,0.0,27.0,2.0,11.0,5.0,3.0,0.0,20.0,13.8,11.0,18.1,5.2,61.0,99.0,assente
1016,2017-04-06,7.0,15.0,119.0,0.0,0.0,0.0,6.0,6.0,0.0,18.0,14.0,18.0,0.0,50.0,0.0,16.0,9.0,0.0,0.0,130.0,2.0,50.0,68.0,66.0,1.0,56.0,14.5,10.6,19.3,0.0,52.0,95.0,assente
1017,2017-04-07,3.0,16.0,74.0,0.0,0.0,0.0,18.0,18.0,0.0,13.0,19.0,13.0,0.0,32.0,0.0,29.0,15.0,5.0,0.0,41.0,1.0,32.0,29.0,28.0,1.0,106.0,13.9,10.4,17.5,0.0,48.0,89.0,assente
1018,2017-04-08,5.0,27.0,61.0,1.0,0.0,0.0,11.0,10.0,0.0,7.0,5.0,7.0,0.0,17.0,0.0,8.0,8.0,1.0,0.0,35.0,0.0,17.0,15.0,15.0,1.0,253.0,15.0,8.8,22.4,0.0,41.0,96.0,assente
1020,2017-04-10,2.0,6.0,44.0,0.0,0.0,0.0,3.0,3.0,0.0,7.0,7.0,7.0,0.0,18.0,0.0,28.0,2.0,0.0,0.0,18.0,2.0,18.0,9.0,7.0,0.0,333.0,16.6,10.4,23.5,0.0,39.0,93.0,assente
1021,2017-04-11,2.0,14.0,267.0,0.0,0.0,0.0,11.0,11.0,0.0,22.0,10.0,22.0,0.0,26.0,0.0,22.0,3.0,2.0,0.0,27.0,0.0,26.0,6.0,6.0,1.0,49.0,16.7,12.0,21.8,0.0,45.0,95.0,assente
1022,2017-04-12,5.0,16.0,422.0,0.0,0.0,0.0,15.0,15.0,0.0,14.0,20.0,14.0,0.0,46.0,0.0,87.0,12.0,4.0,0.0,38.0,0.0,46.0,22.0,21.0,0.0,64.0,16.6,12.5,21.9,0.0,40.0,74.0,assente
1023,2017-04-13,2.0,17.0,503.0,0.0,0.0,0.0,14.0,14.0,3.0,13.0,27.0,13.0,0.0,35.0,0.0,122.0,5.0,1.0,0.0,15.0,0.0,35.0,16.0,16.0,0.0,94.0,16.4,11.1,22.3,0.0,50.0,93.0,assente
1027,2017-04-17,2.0,9.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,13.0,0.0,143.0,3.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,22.0,13.3,9.6,17.7,0.0,34.0,90.0,assente
1028,2017-04-18,3.0,2.0,23.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0,0.0,9.0,0.0,27.0,1.0,6.0,0.0,1.0,0.0,9.0,7.0,7.0,0.0,15.0,9.1,5.9,12.1,2.8,65.0,92.0,assente
1034,2017-04-24,2.0,8.0,32.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,16.0,4.0,0.0,65.0,0.0,118.0,1.0,5.0,0.0,2.0,1.0,65.0,2.0,1.0,0.0,25.0,14.3,12.2,17.6,0.0,57.0,86.0,assente
1035,2017-04-25,3.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,3.0,0.0,54.0,0.0,63.0,2.0,4.0,0.0,2.0,0.0,54.0,1.0,1.0,0.0,33.0,15.2,12.7,19.0,0.0,60.0,87.0,assente
1038,2017-04-28,5.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,32.0,0.0,59.0,3.0,4.0,0.0,3.0,2.0,31.0,3.0,1.0,0.0,24.0,13.7,9.5,17.4,1.2,41.0,100.0,assente
1312,2018-03-20,4.0,0.0,2.0,27.0,0.0,0.0,31.0,5.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,5.5,3.1,9.1,0.0,57.0,96.0,assente
1318,2018-03-26,4.0,2.0,3.0,18.0,0.0,0.0,21.0,3.0,0.0,12.0,50.0,2.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,9.4,3.1,15.7,0.0,38.0,86.0,assente
1319,2018-03-27,3.0,2.0,0.0,7.0,0.0,0.0,9.0,2.0,0.0,20.0,47.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,11.7,7.5,17.2,0.0,37.0,86.0,assente
1320,2018-03-28,3.0,3.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,6.0,1.0,11.3,6.9,16.2,0.0,50.0,87.0,assente
1321,2018-03-29,2.0,2.0,1.0,8.0,0.0,0.0,9.0,1.0,0.0,8.0,27.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,28.0,0.0,29.0,2.0,3.0,0.0,11.3,9.6,13.7,1.2,69.0,95.0,assente
1322,2018-03-30,7.0,7.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,37.0,3.0,0.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,57.0,1.0,58.0,1.0,12.0,2.0,13.0,9.9,18.2,0.0,65.0,98.0,assente
1324,2018-04-01,24.0,6.0,5.0,3.0,0.0,0.0,4.0,2.0,0.0,32.0,46.0,3.0,0.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0,51.0,1.0,53.0,2.0,19.0,0.0,12.7,7.4,19.4,0.2,27.0,100.0,assente
1325,2018-04-02,27.0,6.0,5.0,5.0,0.0,0.0,6.0,1.0,0.0,38.0,30.0,1.0,0.0,0.0,0.0,8.0,31.0,1.0,0.0,1.0,49.0,0.0,49.0,1.0,13.0,1.0,12.2,6.1,17.4,0.0,46.0,96.0,assente
1326,2018-04-03,19.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,21.0,10.0,2.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,25.0,0.0,27.0,3.0,7.0,0.0,12.6,9.9,15.6,0.2,61.0,95.0,assente
1327,2018-04-04,5.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,4.0,0.0,11.8,9.3,13.9,6.2,71.0,97.0,assente
1328,2018-04-05,2.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,7.0,0.0,8.0,1.0,6.0,0.0,13.5,10.5,18.6,4.0,58.0,100.0,assente
1329,2018-04-06,4.0,6.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,4.0,0.0,14.4,10.6,19.2,0.0,59.0,100.0,assente
1330,2018-04-07,7.0,9.0,4.0,2.0,0.0,0.0,18.0,16.0,0.0,64.0,20.0,3.0,0.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,66.0,0.0,72.0,6.0,11.0,2.0,14.2,9.8,19.4,0.0,41.0,97.0,assente
1332,2018-04-09,6.0,4.0,5.0,1.0,0.0,0.0,13.0,12.0,1.0,53.0,54.0,1.0,0.0,1.0,0.0,3.0,6.0,6.0,0.0,1.0,26.0,1.0,28.0,3.0,3.0,1.0,14.0,11.2,20.3,0.8,47.0,95.0,assente
1333,2018-04-10,4.0,1.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,81.0,18.0,1.0,0.0,3.0,0.0,20.0,7.0,0.0,0.0,69.0,10.0,3.0,52.0,42.0,2.0,0.0,14.3,10.9,19.2,3.0,47.0,99.0,assente
1334,2018-04-11,2.0,4.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,27.0,33.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,18.0,4.0,0.0,12.0,8.0,0.0,0.0,13.0,9.9,17.6,7.0,62.0,100.0,assente
1336,2018-04-13,5.0,2.0,14.0,0.0,0.0,0.0,5.0,5.0,1.0,44.0,14.0,0.0,0.0,4.0,0.0,23.0,11.0,0.0,0.0,137.0,4.0,4.0,24.0,20.0,2.0,3.0,14.4,8.8,19.5,0.2,43.0,100.0,assente
1337,2018-04-14,7.0,8.0,59.0,1.0,0.0,0.0,13.0,12.0,0.0,417.0,44.0,0.0,0.0,21.0,0.0,59.0,29.0,0.0,0.0,309.0,14.0,21.0,75.0,61.0,6.0,1.0,15.6,9.2,21.1,0.0,45.0,97.0,assente
1338,2018-04-15,2.0,7.0,73.0,3.0,0.0,0.0,91.0,88.0,0.0,995.0,71.0,15.0,0.0,37.0,0.0,31.0,76.0,1.0,0.0,125.0,22.0,37.0,115.0,93.0,12.0,3.0,17.4,13.2,22.6,0.0,51.0,88.0,assente
1340,2018-04-17,7.0,4.0,41.0,0.0,0.0,0.0,6.0,6.0,1.0,125.0,9.0,1.0,0.0,13.0,1.0,19.0,10.0,1.0,0.0,88.0,1.0,12.0,16.0,15.0,0.0,3.0,18.7,13.8,24.0,0.0,39.0,91.0,assente
1341,2018-04-18,2.0,7.0,68.0,0.0,0.0,0.0,42.0,42.0,0.0,516.0,37.0,12.0,0.0,31.0,3.0,42.0,81.0,3.0,0.0,216.0,2.0,27.0,26.0,24.0,5.0,4.0,18.8,13.6,24.5,0.0,34.0,87.0,assente
1342,2018-04-19,2.0,10.0,77.0,0.0,0.0,0.0,25.0,25.0,0.0,341.0,52.0,7.0,0.0,74.0,25.0,32.0,64.0,0.0,0.0,130.0,3.0,49.0,24.0,22.0,4.0,7.0,19.6,13.2,26.0,0.0,28.0,78.0,assente
1610,2019-02-23,5.0,3.0,1.0,385.0,0.0,0.0,385.0,0.0,0.0,239.0,295.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,51.0,0.0,51.0,0.0,57.0,0.0,6.1,3.0,9.1,0.0,30.0,98.0,assente
1625,2019-03-10,2.0,4.0,5.0,20.0,0.0,0.0,21.0,1.0,0.0,7.0,512.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,195.0,0.0,202.0,7.0,43.0,0.0,11.1,6.9,16.4,0.0,60.0,94.0,assente
1626,2019-03-11,3.0,10.0,3.0,20.0,0.0,0.0,21.0,1.0,0.0,12.0,396.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,66.0,0.0,73.0,7.0,47.0,0.0,10.9,6.2,17.5,0.0,22.0,93.0,assente
1628,2019-03-13,2.0,5.0,4.0,16.0,0.0,0.0,17.0,1.0,0.0,8.0,210.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,59.0,0.0,61.0,2.0,19.0,0.0,6.5,2.0,11.4,0.0,37.0,98.0,assente
1629,2019-03-14,8.0,3.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,181.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,90.0,0.0,91.0,0.0,15.0,0.0,8.2,2.2,13.8,0.0,40.0,100.0,assente
1630,2019-03-15,10.0,2.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,255.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,115.0,0.0,120.0,5.0,7.0,0.0,9.1,3.1,16.2,0.0,49.0,99.0,assente
1631,2019-03-16,32.0,1.0,8.0,9.0,0.0,0.0,10.0,1.0,0.0,4.0,348.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,82.0,0.0,92.0,10.0,8.0,0.0,10.5,4.8,17.6,0.0,50.0,98.0,assente
1632,2019-03-17,59.0,6.0,4.0,6.0,0.0,0.0,6.0,0.0,0.0,8.0,490.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,114.0,0.0,131.0,18.0,4.0,0.0,12.0,6.8,16.6,0.0,63.0,97.0,assente
1633,2019-03-18,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,20.0,1.0,1.0,0.0,9.0,6.5,11.5,2.8,61.0,99.0,assente
1634,2019-03-19,18.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,2.0,0.0,8.8,5.8,13.6,0.0,34.0,81.0,assente
1635,2019-03-20,28.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,10.0,1.0,8.0,0.0,9.4,5.3,13.6,0.0,30.0,68.0,assente
1636,2019-03-21,10.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,3.0,7.0,0.0,9.8,4.9,15.9,0.0,32.0,80.0,assente
1637,2019-03-22,21.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,62.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,27.0,0.0,34.0,7.0,4.0,0.0,11.2,3.1,19.8,0.0,20.0,85.0,assente
1638,2019-03-23,44.0,4.0,5.0,2.0,0.0,0.0,6.0,4.0,0.0,4.0,94.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,39.0,0.0,43.0,4.0,12.0,0.0,13.8,5.2,22.7,0.0,26.0,76.0,assente
1639,2019-03-24,56.0,6.0,5.0,4.0,0.0,0.0,11.0,7.0,0.0,2.0,70.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,43.0,55.0,0.0,59.0,4.0,18.0,1.0,15.4,6.7,24.4,0.0,28.0,86.0,assente
1640,2019-03-25,53.0,4.0,8.0,4.0,0.0,0.0,8.0,4.0,0.0,7.0,44.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,29.0,49.0,0.0,60.0,11.0,12.0,1.0,13.5,7.1,22.0,4.8,37.0,92.0,assente
1641,2019-03-26,15.0,5.0,3.0,6.0,0.0,0.0,9.0,3.0,0.0,9.0,22.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,47.0,31.0,0.0,36.0,5.0,7.0,0.0,10.0,6.0,15.3,0.0,35.0,84.0,assente
1642,2019-03-27,10.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,15.0,11.0,2.0,12.0,0.0,3.0,0.0,9.8,5.3,15.1,0.0,31.0,83.0,assente
1643,2019-03-28,7.0,1.0,5.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,10.0,2.0,11.0,1.0,2.0,0.0,10.8,4.7,15.9,0.0,36.0,85.0,assente
1644,2019-03-29,70.0,2.0,8.0,0.0,0.0,0.0,9.0,9.0,0.0,19.0,11.0,2.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,137.0,19.0,3.0,25.0,6.0,8.0,0.0,11.7,4.7,17.9,0.0,34.0,89.0,assente
1645,2019-03-30,34.0,3.0,16.0,0.0,0.0,0.0,18.0,18.0,0.0,42.0,13.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,287.0,31.0,2.0,35.0,4.0,3.0,1.0,12.3,4.4,20.7,0.0,29.0,96.0,assente
1646,2019-03-31,104.0,4.0,53.0,0.0,0.0,0.0,14.0,14.0,0.0,33.0,21.0,1.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,259.0,5.0,3.0,22.0,18.0,1.0,1.0,13.4,5.3,22.4,0.0,26.0,96.0,assente
1647,2019-04-01,50.0,3.0,93.0,0.0,0.0,0.0,87.0,87.0,0.0,254.0,48.0,15.0,0.0,2.0,0.0,10.0,3.0,0.0,0.0,152.0,32.0,2.0,50.0,18.0,2.0,1.0,15.3,7.8,22.7,0.0,30.0,88.0,assente
1648,2019-04-02,27.0,2.0,69.0,0.0,0.0,0.0,41.0,41.0,0.0,70.0,47.0,8.0,0.0,72.0,0.0,12.0,15.0,0.0,0.0,194.0,12.0,72.0,39.0,27.0,3.0,0.0,15.5,8.9,22.2,0.0,33.0,81.0,assente
1649,2019-04-03,70.0,1.0,56.0,2.0,0.0,0.0,11.0,9.0,0.0,21.0,45.0,5.0,0.0,57.0,0.0,4.0,4.0,2.0,0.0,102.0,2.0,57.0,25.0,23.0,0.0,0.0,13.8,11.3,19.2,0.4,51.0,98.0,assente
1650,2019-04-04,43.0,2.0,47.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,9.0,1.0,0.0,47.0,0.0,5.0,3.0,6.0,0.0,105.0,1.0,47.0,19.0,18.0,5.0,1.0,13.2,8.9,17.5,21.0,66.0,100.0,assente
1651,2019-04-05,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,2.0,0.0,1.0,10.8,8.8,14.5,10.6,68.0,100.0,assente
1652,2019-04-06,8.0,3.0,52.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,52.0,1.0,19.0,10.0,9.0,0.0,0.0,11.7,9.1,15.0,0.0,65.0,98.0,assente
1653,2019-04-07,15.0,2.0,47.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,42.0,0.0,6.0,7.0,0.0,0.0,59.0,0.0,42.0,3.0,3.0,0.0,1.0,10.6,7.3,15.8,0.2,46.0,100.0,assente
1654,2019-04-08,13.0,4.0,85.0,0.0,0.0,0.0,3.0,3.0,0.0,44.0,3.0,3.0,0.0,35.0,0.0,13.0,6.0,0.0,0.0,81.0,0.0,35.0,7.0,7.0,0.0,0.0,10.4,6.7,13.1,1.6,75.0,100.0,assente
1655,2019-04-09,6.0,7.0,31.0,0.0,0.0,0.0,3.0,3.0,0.0,14.0,0.0,2.0,0.0,8.0,0.0,8.0,2.0,0.0,0.0,79.0,0.0,8.0,3.0,3.0,1.0,3.0,12.0,7.8,15.1,5.8,79.0,100.0,assente
1660,2019-04-14,2.0,2.0,31.0,0.0,0.0,0.0,9.0,9.0,0.0,13.0,1.0,0.0,0.0,18.0,0.0,11.0,0.0,6.0,0.0,72.0,0.0,18.0,13.0,13.0,0.0,1.0,10.9,8.7,13.4,0.0,60.0,87.0,assente
